NAMES,SMILES,TEMPERATURE,PRESSURE,VALUE
C1549_A0199,CCC(=O)[O-].C[NH2+]CCO,333.66,101.325,1047.7
C1549_A0199,CCC(=O)[O-].C[NH2+]CCO,333.91,101.325,1047.5
C1549_A0199,CCC(=O)[O-].C[NH2+]CCO,334.16,101.325,1047.3
C1549_A0199,CCC(=O)[O-].C[NH2+]CCO,334.41,101.325,1047.2
C1549_A0199,CCC(=O)[O-].C[NH2+]CCO,334.66,101.325,1047
C1549_A0199,CCC(=O)[O-].C[NH2+]CCO,334.91,101.325,1046.8
C1549_A0199,CCC(=O)[O-].C[NH2+]CCO,335.16,101.325,1046.6
C1549_A0199,CCC(=O)[O-].C[NH2+]CCO,335.41,101.325,1046.5
C1549_A0199,CCC(=O)[O-].C[NH2+]CCO,335.66,101.325,1046.3
C1549_A0199,CCC(=O)[O-].C[NH2+]CCO,335.91,101.325,1046.1
C1549_A0199,CCC(=O)[O-].C[NH2+]CCO,336.16,101.325,1046
C1549_A0199,CCC(=O)[O-].C[NH2+]CCO,336.41,101.325,1045.8
C1549_A0199,CCC(=O)[O-].C[NH2+]CCO,336.66,101.325,1045.6
C1549_A0199,CCC(=O)[O-].C[NH2+]CCO,336.9,101.325,1045.4
C1549_A0199,CCC(=O)[O-].C[NH2+]CCO,337.16,101.325,1045.3
C1549_A0199,CCC(=O)[O-].C[NH2+]CCO,337.4,101.325,1045.1
C1549_A0199,CCC(=O)[O-].C[NH2+]CCO,337.66,101.325,1044.9
C1549_A0199,CCC(=O)[O-].C[NH2+]CCO,337.9,101.325,1044.7
C1549_A0199,CCC(=O)[O-].C[NH2+]CCO,338.15,101.325,1044.6
C1549_A0024,C[NH2+]CCO.O=C[O-],278.15,101.325,1139.4
C1549_A0024,C[NH2+]CCO.O=C[O-],278.4,101.325,1139.3
C1549_A0024,C[NH2+]CCO.O=C[O-],278.65,101.325,1139.1
C1549_A0024,C[NH2+]CCO.O=C[O-],278.9,101.325,1139
C1549_A0024,C[NH2+]CCO.O=C[O-],279.15,101.325,1138.8
C1549_A0024,C[NH2+]CCO.O=C[O-],279.4,101.325,1138.7
C1549_A0024,C[NH2+]CCO.O=C[O-],279.65,101.325,1138.6
C1549_A0024,C[NH2+]CCO.O=C[O-],279.9,101.325,1138.4
C1549_A0024,C[NH2+]CCO.O=C[O-],280.15,101.325,1138.3
C1549_A0024,C[NH2+]CCO.O=C[O-],280.4,101.325,1138.2
C1549_A0024,C[NH2+]CCO.O=C[O-],280.65,101.325,1138
C1549_A0024,C[NH2+]CCO.O=C[O-],280.9,101.325,1137.9
C1549_A0024,C[NH2+]CCO.O=C[O-],281.15,101.325,1137.7
C1549_A0024,C[NH2+]CCO.O=C[O-],281.4,101.325,1137.6
C1549_A0024,C[NH2+]CCO.O=C[O-],281.65,101.325,1137.5
C1549_A0024,C[NH2+]CCO.O=C[O-],281.9,101.325,1137.3
C1549_A0024,C[NH2+]CCO.O=C[O-],282.15,101.325,1137.2
C1549_A0024,C[NH2+]CCO.O=C[O-],282.4,101.325,1137
C1549_A0024,C[NH2+]CCO.O=C[O-],282.65,101.325,1136.9
C1549_A0024,C[NH2+]CCO.O=C[O-],282.9,101.325,1136.8
C1549_A0024,C[NH2+]CCO.O=C[O-],283.15,101.325,1136.6
C1549_A0024,C[NH2+]CCO.O=C[O-],283.4,101.325,1136.5
C1549_A0024,C[NH2+]CCO.O=C[O-],283.65,101.325,1136.3
C1549_A0024,C[NH2+]CCO.O=C[O-],283.9,101.325,1136.2
C1549_A0024,C[NH2+]CCO.O=C[O-],284.15,101.325,1136.1
C1549_A0024,C[NH2+]CCO.O=C[O-],284.4,101.325,1135.9
C1549_A0024,C[NH2+]CCO.O=C[O-],284.65,101.325,1135.8
C1549_A0024,C[NH2+]CCO.O=C[O-],284.9,101.325,1135.7
C1549_A0024,C[NH2+]CCO.O=C[O-],285.15,101.325,1135.5
C1549_A0024,C[NH2+]CCO.O=C[O-],285.4,101.325,1135.4
C1549_A0024,C[NH2+]CCO.O=C[O-],285.65,101.325,1135.2
C1549_A0024,C[NH2+]CCO.O=C[O-],285.9,101.325,1135.1
C1549_A0024,C[NH2+]CCO.O=C[O-],286.15,101.325,1135
C1549_A0024,C[NH2+]CCO.O=C[O-],286.4,101.325,1134.8
C1549_A0024,C[NH2+]CCO.O=C[O-],286.65,101.325,1134.7
C1549_A0024,C[NH2+]CCO.O=C[O-],286.9,101.325,1134.5
C1549_A0024,C[NH2+]CCO.O=C[O-],287.15,101.325,1134.4
C1549_A0024,C[NH2+]CCO.O=C[O-],287.4,101.325,1134.3
C1549_A0024,C[NH2+]CCO.O=C[O-],287.65,101.325,1134.1
C1549_A0024,C[NH2+]CCO.O=C[O-],287.9,101.325,1134
C1549_A0024,C[NH2+]CCO.O=C[O-],288.15,101.325,1133.8
C1549_A0024,C[NH2+]CCO.O=C[O-],288.4,101.325,1133.7
C1549_A0024,C[NH2+]CCO.O=C[O-],288.65,101.325,1133.6
C1549_A0024,C[NH2+]CCO.O=C[O-],288.9,101.325,1133.4
C1549_A0024,C[NH2+]CCO.O=C[O-],289.15,101.325,1133.3
C1549_A0024,C[NH2+]CCO.O=C[O-],289.4,101.325,1133.1
C1549_A0024,C[NH2+]CCO.O=C[O-],289.65,101.325,1133
C1549_A0024,C[NH2+]CCO.O=C[O-],289.9,101.325,1132.9
C1549_A0024,C[NH2+]CCO.O=C[O-],290.15,101.325,1132.7
C1549_A0024,C[NH2+]CCO.O=C[O-],290.4,101.325,1132.6
C1549_A0024,C[NH2+]CCO.O=C[O-],290.65,101.325,1132.4
C1549_A0024,C[NH2+]CCO.O=C[O-],290.9,101.325,1132.3
C1549_A0024,C[NH2+]CCO.O=C[O-],291.15,101.325,1132.2
C1549_A0024,C[NH2+]CCO.O=C[O-],291.4,101.325,1132
C1549_A0024,C[NH2+]CCO.O=C[O-],291.65,101.325,1131.9
C1549_A0024,C[NH2+]CCO.O=C[O-],291.9,101.325,1131.7
C1549_A0024,C[NH2+]CCO.O=C[O-],292.15,101.325,1131.6
C1549_A0024,C[NH2+]CCO.O=C[O-],292.4,101.325,1131.5
C1549_A0024,C[NH2+]CCO.O=C[O-],292.65,101.325,1131.3
C1549_A0024,C[NH2+]CCO.O=C[O-],292.9,101.325,1131.2
C1549_A0024,C[NH2+]CCO.O=C[O-],293.15,101.325,1131
C1549_A0024,C[NH2+]CCO.O=C[O-],293.4,101.325,1130.9
C1549_A0024,C[NH2+]CCO.O=C[O-],293.65,101.325,1130.8
C1549_A0024,C[NH2+]CCO.O=C[O-],293.9,101.325,1130.6
C1549_A0024,C[NH2+]CCO.O=C[O-],294.15,101.325,1130.5
C1549_A0024,C[NH2+]CCO.O=C[O-],294.4,101.325,1130.3
C1549_A0024,C[NH2+]CCO.O=C[O-],294.65,101.325,1130.2
C1549_A0024,C[NH2+]CCO.O=C[O-],294.9,101.325,1130.1
C1549_A0024,C[NH2+]CCO.O=C[O-],295.15,101.325,1129.9
C1549_A0024,C[NH2+]CCO.O=C[O-],295.4,101.325,1129.8
C1549_A0024,C[NH2+]CCO.O=C[O-],295.65,101.325,1129.6
C1549_A0024,C[NH2+]CCO.O=C[O-],295.9,101.325,1129.5
C1549_A0024,C[NH2+]CCO.O=C[O-],296.15,101.325,1129.4
C1549_A0024,C[NH2+]CCO.O=C[O-],296.4,101.325,1129.2
C1549_A0024,C[NH2+]CCO.O=C[O-],296.65,101.325,1129.1
C1549_A0024,C[NH2+]CCO.O=C[O-],296.9,101.325,1128.9
C1549_A0024,C[NH2+]CCO.O=C[O-],297.15,101.325,1128.8
C1549_A0024,C[NH2+]CCO.O=C[O-],297.4,101.325,1128.7
C1549_A0024,C[NH2+]CCO.O=C[O-],297.65,101.325,1128.5
C1549_A0024,C[NH2+]CCO.O=C[O-],297.9,101.325,1128.4
C1549_A0024,C[NH2+]CCO.O=C[O-],298.15,101.325,1128.2
C1549_A0024,C[NH2+]CCO.O=C[O-],298.4,101.325,1128.1
C1549_A0024,C[NH2+]CCO.O=C[O-],298.65,101.325,1128
C1549_A0024,C[NH2+]CCO.O=C[O-],298.9,101.325,1127.8
C1549_A0024,C[NH2+]CCO.O=C[O-],299.15,101.325,1127.7
C1549_A0024,C[NH2+]CCO.O=C[O-],299.4,101.325,1127.5
C1549_A0024,C[NH2+]CCO.O=C[O-],299.65,101.325,1127.4
C1549_A0024,C[NH2+]CCO.O=C[O-],299.9,101.325,1127.3
C1549_A0024,C[NH2+]CCO.O=C[O-],300.15,101.325,1127.1
C1549_A0024,C[NH2+]CCO.O=C[O-],300.4,101.325,1127
C1549_A0024,C[NH2+]CCO.O=C[O-],300.65,101.325,1126.8
C1549_A0024,C[NH2+]CCO.O=C[O-],300.9,101.325,1126.7
C1549_A0024,C[NH2+]CCO.O=C[O-],301.15,101.325,1126.6
C1549_A0024,C[NH2+]CCO.O=C[O-],301.4,101.325,1126.4
C1549_A0024,C[NH2+]CCO.O=C[O-],301.65,101.325,1126.3
C1549_A0024,C[NH2+]CCO.O=C[O-],301.9,101.325,1126.2
C1549_A0024,C[NH2+]CCO.O=C[O-],302.15,101.325,1126
C1549_A0024,C[NH2+]CCO.O=C[O-],302.4,101.325,1125.9
C1549_A0024,C[NH2+]CCO.O=C[O-],302.65,101.325,1125.7
C1549_A0024,C[NH2+]CCO.O=C[O-],302.9,101.325,1125.6
C1549_A0024,C[NH2+]CCO.O=C[O-],303.15,101.325,1125.5
C1549_A0024,C[NH2+]CCO.O=C[O-],303.4,101.325,1125.3
C1549_A0024,C[NH2+]CCO.O=C[O-],303.65,101.325,1125.2
C1549_A0024,C[NH2+]CCO.O=C[O-],303.9,101.325,1125
C1549_A0024,C[NH2+]CCO.O=C[O-],304.15,101.325,1124.9
C1549_A0024,C[NH2+]CCO.O=C[O-],304.4,101.325,1124.8
C1549_A0024,C[NH2+]CCO.O=C[O-],304.65,101.325,1124.6
C1549_A0024,C[NH2+]CCO.O=C[O-],304.91,101.325,1124.5
C1549_A0024,C[NH2+]CCO.O=C[O-],305.15,101.325,1124.3
C1549_A0024,C[NH2+]CCO.O=C[O-],305.4,101.325,1124.2
C1549_A0024,C[NH2+]CCO.O=C[O-],305.65,101.325,1124.1
C1549_A0024,C[NH2+]CCO.O=C[O-],305.9,101.325,1123.9
C1549_A0024,C[NH2+]CCO.O=C[O-],306.15,101.325,1123.8
C1549_A0024,C[NH2+]CCO.O=C[O-],306.4,101.325,1123.6
C1549_A0024,C[NH2+]CCO.O=C[O-],306.65,101.325,1123.5
C1549_A0024,C[NH2+]CCO.O=C[O-],306.9,101.325,1123.4
C1549_A0024,C[NH2+]CCO.O=C[O-],307.15,101.325,1123.2
C1549_A0024,C[NH2+]CCO.O=C[O-],307.4,101.325,1123.1
C1549_A0024,C[NH2+]CCO.O=C[O-],307.65,101.325,1122.9
C1549_A0024,C[NH2+]CCO.O=C[O-],307.9,101.325,1122.8
C1549_A0024,C[NH2+]CCO.O=C[O-],308.15,101.325,1122.7
C1549_A0024,C[NH2+]CCO.O=C[O-],308.4,101.325,1122.5
C1549_A0024,C[NH2+]CCO.O=C[O-],308.65,101.325,1122.4
C1549_A0024,C[NH2+]CCO.O=C[O-],308.9,101.325,1122.2
C1549_A0024,C[NH2+]CCO.O=C[O-],309.15,101.325,1122.1
C1549_A0024,C[NH2+]CCO.O=C[O-],309.4,101.325,1122
C1549_A0024,C[NH2+]CCO.O=C[O-],309.65,101.325,1121.8
C1549_A0024,C[NH2+]CCO.O=C[O-],309.9,101.325,1121.7
C1549_A0024,C[NH2+]CCO.O=C[O-],310.15,101.325,1121.5
C1549_A0024,C[NH2+]CCO.O=C[O-],310.4,101.325,1121.4
C1549_A0024,C[NH2+]CCO.O=C[O-],310.65,101.325,1121.3
C1549_A0024,C[NH2+]CCO.O=C[O-],310.91,101.325,1121.1
C1549_A0024,C[NH2+]CCO.O=C[O-],311.16,101.325,1121
C1549_A0024,C[NH2+]CCO.O=C[O-],311.4,101.325,1120.9
C1549_A0024,C[NH2+]CCO.O=C[O-],311.65,101.325,1120.7
C1549_A0024,C[NH2+]CCO.O=C[O-],311.91,101.325,1120.6
C1549_A0024,C[NH2+]CCO.O=C[O-],312.16,101.325,1120.4
C1549_A0024,C[NH2+]CCO.O=C[O-],312.41,101.325,1120.3
C1549_A0024,C[NH2+]CCO.O=C[O-],312.66,101.325,1120.2
C1549_A0024,C[NH2+]CCO.O=C[O-],312.91,101.325,1120
C1549_A0024,C[NH2+]CCO.O=C[O-],313.16,101.325,1119.9
C1549_A0024,C[NH2+]CCO.O=C[O-],313.4,101.325,1119.7
C1549_A0024,C[NH2+]CCO.O=C[O-],313.66,101.325,1119.6
C1549_A0024,C[NH2+]CCO.O=C[O-],313.9,101.325,1119.5
C1549_A0024,C[NH2+]CCO.O=C[O-],314.15,101.325,1119.3
C1549_A0024,C[NH2+]CCO.O=C[O-],314.4,101.325,1119.2
C1549_A0024,C[NH2+]CCO.O=C[O-],314.65,101.325,1119
C1549_A0024,C[NH2+]CCO.O=C[O-],314.9,101.325,1118.9
C1549_A0024,C[NH2+]CCO.O=C[O-],315.15,101.325,1118.8
C1549_A0024,C[NH2+]CCO.O=C[O-],315.41,101.325,1118.6
C1549_A0024,C[NH2+]CCO.O=C[O-],315.65,101.325,1118.5
C1549_A0024,C[NH2+]CCO.O=C[O-],315.91,101.325,1118.3
C1549_A0024,C[NH2+]CCO.O=C[O-],316.16,101.325,1118.2
C1549_A0024,C[NH2+]CCO.O=C[O-],316.41,101.325,1118.1
C1549_A0024,C[NH2+]CCO.O=C[O-],316.66,101.325,1117.9
C1549_A0024,C[NH2+]CCO.O=C[O-],316.91,101.325,1117.8
C1549_A0024,C[NH2+]CCO.O=C[O-],317.16,101.325,1117.7
C1549_A0024,C[NH2+]CCO.O=C[O-],317.4,101.325,1117.5
C1549_A0024,C[NH2+]CCO.O=C[O-],317.66,101.325,1117.4
C1549_A0024,C[NH2+]CCO.O=C[O-],317.91,101.325,1117.2
C1549_A0024,C[NH2+]CCO.O=C[O-],318.16,101.325,1117.1
C1549_A0024,C[NH2+]CCO.O=C[O-],318.41,101.325,1117
C1549_A0024,C[NH2+]CCO.O=C[O-],318.65,101.325,1116.8
C1549_A0024,C[NH2+]CCO.O=C[O-],318.9,101.325,1116.7
C1549_A0024,C[NH2+]CCO.O=C[O-],319.16,101.325,1116.5
C1549_A0024,C[NH2+]CCO.O=C[O-],319.41,101.325,1116.4
C1549_A0024,C[NH2+]CCO.O=C[O-],319.65,101.325,1116.3
C1549_A0024,C[NH2+]CCO.O=C[O-],319.91,101.325,1116.1
C1549_A0024,C[NH2+]CCO.O=C[O-],320.16,101.325,1116
C1549_A0024,C[NH2+]CCO.O=C[O-],320.41,101.325,1115.9
C1549_A0024,C[NH2+]CCO.O=C[O-],320.65,101.325,1115.7
C1549_A0024,C[NH2+]CCO.O=C[O-],320.91,101.325,1115.6
C1549_A0024,C[NH2+]CCO.O=C[O-],321.15,101.325,1115.4
C1549_A0024,C[NH2+]CCO.O=C[O-],321.41,101.325,1115.3
C1549_A0024,C[NH2+]CCO.O=C[O-],321.66,101.325,1115.2
C1549_A0024,C[NH2+]CCO.O=C[O-],321.9,101.325,1115
C1549_A0024,C[NH2+]CCO.O=C[O-],322.15,101.325,1114.9
C1549_A0024,C[NH2+]CCO.O=C[O-],322.41,101.325,1114.8
C1549_A0024,C[NH2+]CCO.O=C[O-],322.65,101.325,1114.6
C1549_A0024,C[NH2+]CCO.O=C[O-],322.91,101.325,1114.5
C1549_A0024,C[NH2+]CCO.O=C[O-],323.16,101.325,1114.3
C1549_A0024,C[NH2+]CCO.O=C[O-],323.41,101.325,1114.2
C1549_A0024,C[NH2+]CCO.O=C[O-],323.65,101.325,1114.1
C1549_A0024,C[NH2+]CCO.O=C[O-],323.91,101.325,1113.9
C1549_A0024,C[NH2+]CCO.O=C[O-],324.16,101.325,1113.8
C1549_A0024,C[NH2+]CCO.O=C[O-],324.41,101.325,1113.7
C1549_A0024,C[NH2+]CCO.O=C[O-],324.65,101.325,1113.5
C1549_A0024,C[NH2+]CCO.O=C[O-],324.9,101.325,1113.4
C1549_A0024,C[NH2+]CCO.O=C[O-],325.16,101.325,1113.2
C1549_A0024,C[NH2+]CCO.O=C[O-],325.4,101.325,1113.1
C1549_A0024,C[NH2+]CCO.O=C[O-],325.66,101.325,1113
C1549_A0024,C[NH2+]CCO.O=C[O-],325.9,101.325,1112.8
C1549_A0024,C[NH2+]CCO.O=C[O-],326.16,101.325,1112.7
C1549_A0024,C[NH2+]CCO.O=C[O-],326.41,101.325,1112.6
C1549_A0024,C[NH2+]CCO.O=C[O-],326.66,101.325,1112.4
C1549_A0024,C[NH2+]CCO.O=C[O-],326.9,101.325,1112.3
C1549_A0024,C[NH2+]CCO.O=C[O-],327.16,101.325,1112.1
C1549_A0024,C[NH2+]CCO.O=C[O-],327.4,101.325,1112
C1549_A0024,C[NH2+]CCO.O=C[O-],327.66,101.325,1111.9
C1549_A0024,C[NH2+]CCO.O=C[O-],327.9,101.325,1111.7
C1549_A0024,C[NH2+]CCO.O=C[O-],328.15,101.325,1111.6
C1549_A0024,C[NH2+]CCO.O=C[O-],328.41,101.325,1111.5
C1549_A0024,C[NH2+]CCO.O=C[O-],328.66,101.325,1111.3
C1549_A0024,C[NH2+]CCO.O=C[O-],328.9,101.325,1111.2
C1549_A0024,C[NH2+]CCO.O=C[O-],329.16,101.325,1111.1
C1549_A0024,C[NH2+]CCO.O=C[O-],329.4,101.325,1110.9
C1549_A0024,C[NH2+]CCO.O=C[O-],329.65,101.325,1110.8
C1549_A0024,C[NH2+]CCO.O=C[O-],329.9,101.325,1110.7
C1549_A0024,C[NH2+]CCO.O=C[O-],330.16,101.325,1110.5
C1549_A0024,C[NH2+]CCO.O=C[O-],330.41,101.325,1110.4
C1549_A0024,C[NH2+]CCO.O=C[O-],330.66,101.325,1110.3
C1549_A0024,C[NH2+]CCO.O=C[O-],330.91,101.325,1110.1
C1549_A0024,C[NH2+]CCO.O=C[O-],331.16,101.325,1110
C1549_A0024,C[NH2+]CCO.O=C[O-],331.41,101.325,1109.9
C1549_A0024,C[NH2+]CCO.O=C[O-],331.66,101.325,1109.7
C1549_A0024,C[NH2+]CCO.O=C[O-],331.91,101.325,1109.6
C1549_A0024,C[NH2+]CCO.O=C[O-],332.16,101.325,1109.5
C1549_A0024,C[NH2+]CCO.O=C[O-],332.41,101.325,1109.3
C1549_A0024,C[NH2+]CCO.O=C[O-],332.66,101.325,1109.2
C1549_A0024,C[NH2+]CCO.O=C[O-],332.91,101.325,1109.1
C1549_A0024,C[NH2+]CCO.O=C[O-],333.16,101.325,1108.9
C1549_A0024,C[NH2+]CCO.O=C[O-],333.41,101.325,1108.8
C1549_A0024,C[NH2+]CCO.O=C[O-],333.66,101.325,1108.7
C1549_A0024,C[NH2+]CCO.O=C[O-],333.91,101.325,1108.6
C1549_A0024,C[NH2+]CCO.O=C[O-],334.16,101.325,1108.4
C1549_A0024,C[NH2+]CCO.O=C[O-],334.41,101.325,1108.3
C1549_A0024,C[NH2+]CCO.O=C[O-],334.66,101.325,1108.2
C1549_A0024,C[NH2+]CCO.O=C[O-],334.91,101.325,1108
C1549_A0024,C[NH2+]CCO.O=C[O-],335.16,101.325,1107.9
C1549_A0024,C[NH2+]CCO.O=C[O-],335.41,101.325,1107.8
C1549_A0024,C[NH2+]CCO.O=C[O-],335.66,101.325,1107.7
C1549_A0024,C[NH2+]CCO.O=C[O-],335.91,101.325,1107.5
C1549_A0024,C[NH2+]CCO.O=C[O-],336.16,101.325,1107.4
C1549_A0024,C[NH2+]CCO.O=C[O-],336.41,101.325,1107.3
C1549_A0024,C[NH2+]CCO.O=C[O-],336.66,101.325,1107.2
C1549_A0024,C[NH2+]CCO.O=C[O-],336.9,101.325,1107
C1549_A0024,C[NH2+]CCO.O=C[O-],337.16,101.325,1106.9
C1549_A0024,C[NH2+]CCO.O=C[O-],337.4,101.325,1106.8
C1549_A0024,C[NH2+]CCO.O=C[O-],337.66,101.325,1106.7
C1549_A0024,C[NH2+]CCO.O=C[O-],337.9,101.325,1106.5
C1549_A0024,C[NH2+]CCO.O=C[O-],338.15,101.325,1106.4
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,278.15,101.325,1029.7
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,278.4,101.325,1029.5
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,278.65,101.325,1029.3
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,278.9,101.325,1029.2
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,279.15,101.325,1029
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,279.4,101.325,1028.8
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,279.65,101.325,1028.7
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,279.9,101.325,1028.5
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,280.15,101.325,1028.3
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,280.4,101.325,1028.2
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,280.65,101.325,1028
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,280.9,101.325,1027.8
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,281.15,101.325,1027.7
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,281.4,101.325,1027.5
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,281.65,101.325,1027.3
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,281.9,101.325,1027.2
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,282.15,101.325,1027
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,282.4,101.325,1026.8
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,282.65,101.325,1026.7
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,282.9,101.325,1026.5
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,283.15,101.325,1026.3
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,283.4,101.325,1026.2
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,283.65,101.325,1026
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,283.9,101.325,1025.8
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,284.15,101.325,1025.7
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,284.4,101.325,1025.5
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,284.65,101.325,1025.3
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,284.9,101.325,1025.2
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,285.15,101.325,1025
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,285.4,101.325,1024.8
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,285.65,101.325,1024.7
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,285.9,101.325,1024.5
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,286.15,101.325,1024.3
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,286.4,101.325,1024.2
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,286.65,101.325,1024
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,286.9,101.325,1023.8
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,287.15,101.325,1023.7
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,287.4,101.325,1023.5
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,287.65,101.325,1023.3
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,287.9,101.325,1023.2
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,288.15,101.325,1023
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,288.4,101.325,1022.8
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,288.65,101.325,1022.6
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,288.9,101.325,1022.5
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,289.15,101.325,1022.3
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,289.4,101.325,1022.1
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,289.65,101.325,1022
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,289.9,101.325,1021.8
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,290.15,101.325,1021.6
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,290.4,101.325,1021.5
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,290.65,101.325,1021.3
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,290.9,101.325,1021.1
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,291.15,101.325,1021
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,291.4,101.325,1020.8
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,291.65,101.325,1020.6
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,291.9,101.325,1020.5
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,292.15,101.325,1020.3
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,292.4,101.325,1020.1
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,292.65,101.325,1019.9
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,292.9,101.325,1019.8
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,293.15,101.325,1019.6
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,293.4,101.325,1019.4
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,293.65,101.325,1019.3
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,293.9,101.325,1019.1
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,294.15,101.325,1018.9
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,294.4,101.325,1018.8
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,294.65,101.325,1018.6
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,294.9,101.325,1018.4
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,295.15,101.325,1018.3
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,295.4,101.325,1018.1
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,295.65,101.325,1017.9
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,295.9,101.325,1017.7
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,296.15,101.325,1017.6
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,296.4,101.325,1017.4
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,296.65,101.325,1017.2
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,296.9,101.325,1017.1
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,297.15,101.325,1016.9
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,297.4,101.325,1016.7
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,297.65,101.325,1016.5
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,297.9,101.325,1016.4
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,298.15,101.325,1016.2
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,298.4,101.325,1016
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,298.65,101.325,1015.9
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,298.9,101.325,1015.7
C1549_A0231,CCCCC(=O)[O-].C[NH2+]CCO,299.15,101.325,1015.5
