NAMES,SMILES,TEMPERATURE,PRESSURE,VALUE
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.65,21.5,0.396
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.35,25.7,0.396
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,324.15,31.2,0.396
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.85,36,0.396
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.65,41.1,0.396
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.25,46.6,0.396
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,363.15,52.5,0.396
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,302.85,36,0.554
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.35,44.7,0.554
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,324.15,54.6,0.554
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,334.05,64.8,0.554
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.55,75.1,0.554
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.25,85.9,0.554
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,363.05,97.7,0.554
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,302.95,46.7,0.626
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.35,57.7,0.626
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,324.15,71.1,0.626
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.85,84.5,0.626
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.85,99.8,0.626
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.25,115.1,0.626
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,362.95,132.4,0.626
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,302.95,60.7,0.712
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.25,79,0.712
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.95,103.4,0.712
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.55,131.7,0.712
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.25,163.2,0.712
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,352.85,193.3,0.712
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,362.85,224.2,0.712
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,302.95,107.8,0.778
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,312.95,166.6,0.778
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.85,223.3,0.778
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.85,271.6,0.778
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.55,312.4,0.778
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.15,213.4,0.812
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.05,282.6,0.812
C1540_A0048,CCOn1cc[n+](OCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,322.15,328.6,0.812
C0425_A0048,CCCCOC(=O)c1ccc[n+](CCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.3,12,0.197
C0425_A0048,CCCCOC(=O)c1ccc[n+](CCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.3,21.9,0.281
C0425_A0048,CCCCOC(=O)c1ccc[n+](CCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.3,34.4,0.408
C0425_A0048,CCCCOC(=O)c1ccc[n+](CCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.3,49.9,0.521
C0425_A0048,CCCCOC(=O)c1ccc[n+](CCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.3,63.3,0.591
C0425_A0048,CCCCOC(=O)c1ccc[n+](CCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.3,76.8,0.679
C0425_A0048,CCCCOC(=O)c1ccc[n+](CCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.3,87,0.725
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],296.95,15,0.1389
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],304.95,16,0.1389
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],312.55,17,0.1389
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],322.95,18.5,0.1389
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],332.65,20,0.1389
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],342.25,21.5,0.1389
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],297.05,22.5,0.2861
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],304.15,25,0.2861
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],313.85,28.5,0.2861
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],323.45,32,0.2861
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],333.05,35.5,0.2861
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],343.35,39.5,0.2861
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],297.25,31,0.4085
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],304.45,34.5,0.4085
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],313.95,40,0.4085
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],323.75,46,0.4085
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],334.15,53,0.4085
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],343.35,58.5,0.4085
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],297.25,39,0.5112
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],304.25,44.5,0.5112
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],314.15,53,0.5112
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],323.45,61,0.5112
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],332.85,70,0.5112
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],342.05,79.5,0.5112
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],297.65,45.5,0.5695
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],304.05,52,0.5695
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],313.55,61.5,0.5695
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],322.95,72.5,0.5695
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],333.15,84.5,0.5695
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],341.45,95.5,0.5695
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],298.15,51,0.6161
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],303.75,57.5,0.6161
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],313.65,69.5,0.6161
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],323.55,83,0.6161
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],332.75,97,0.6161
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],342.85,113,0.6161
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],297.75,54,0.6494
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],305.25,63.5,0.6494
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],312.95,74,0.6494
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],323.05,90.5,0.6494
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],332.55,107.5,0.6494
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],342.95,127.5,0.6494
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],297.75,57,0.6814
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],305.25,67.5,0.6814
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],312.95,80.5,0.6814
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],321.85,97.5,0.6814
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],331.85,120.5,0.6814
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],341.55,144,0.6814
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],297.55,59.5,0.7084
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],304.15,70,0.7084
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],313.15,87.5,0.7084
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],322.45,114,0.7084
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],331.55,141.5,0.7084
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],343.15,175.5,0.7084
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],297.95,62.5,0.7322
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],303.15,81.5,0.7322
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],312.85,117,0.7322
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],322.05,151.5,0.7322
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],331.25,183.5,0.7322
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],341.75,217.5,0.7322
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],299.15,137,0.7631
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],303.85,156,0.7631
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],312.95,193.5,0.7631
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],322.65,231.5,0.7631
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],332.45,267.5,0.7631
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],342.45,300.5,0.7631
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],299.15,175.5,0.7738
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],302.45,189,0.7738
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],313.95,237,0.7738
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],322.95,271.5,0.7738
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],332.85,307.5,0.7738
C1006_A0054,CCCCn1cc[n+](CCCC)c1.CS(=O)(=O)[O-],343.15,342,0.7738
C1163_A0087,CC(=O)[O-].OCC[NH2+]CCO,298.15,1.25,0.0089
C1163_A0087,CC(=O)[O-].OCC[NH2+]CCO,298.15,3.57,0.0251
C1163_A0087,CC(=O)[O-].OCC[NH2+]CCO,298.15,5.48,0.0391
C1163_A0087,CC(=O)[O-].OCC[NH2+]CCO,298.15,8.49,0.06
C1163_A0087,CC(=O)[O-].OCC[NH2+]CCO,298.15,11.48,0.0822
C1163_A0087,CC(=O)[O-].OCC[NH2+]CCO,298.15,15.15,0.1076
C1163_A0087,CC(=O)[O-].OCC[NH2+]CCO,313.15,1.26,0.0074
C1163_A0087,CC(=O)[O-].OCC[NH2+]CCO,313.15,3.78,0.0231
C1163_A0087,CC(=O)[O-].OCC[NH2+]CCO,313.15,6.15,0.0371
C1163_A0087,CC(=O)[O-].OCC[NH2+]CCO,313.15,9.45,0.0572
C1163_A0087,CC(=O)[O-].OCC[NH2+]CCO,313.15,12.61,0.0761
C1163_A0087,CC(=O)[O-].OCC[NH2+]CCO,313.15,14.94,0.0905
C1163_A0087,CC(=O)[O-].OCC[NH2+]CCO,328.15,1.78,0.0074
C1163_A0087,CC(=O)[O-].OCC[NH2+]CCO,328.15,3.48,0.0146
C1163_A0087,CC(=O)[O-].OCC[NH2+]CCO,328.15,5.48,0.0225
C1163_A0087,CC(=O)[O-].OCC[NH2+]CCO,328.15,8.94,0.0371
C1163_A0087,CC(=O)[O-].OCC[NH2+]CCO,328.15,12.15,0.0502
C1163_A0087,CC(=O)[O-].OCC[NH2+]CCO,328.15,15.05,0.0626
C1163_A0081,C[C@H](O)C(=O)[O-].OCC[NH2+]CCO,298.15,1.24,0.0069
C1163_A0081,C[C@H](O)C(=O)[O-].OCC[NH2+]CCO,298.15,3.46,0.0192
C1163_A0081,C[C@H](O)C(=O)[O-].OCC[NH2+]CCO,298.15,6.48,0.0361
C1163_A0081,C[C@H](O)C(=O)[O-].OCC[NH2+]CCO,298.15,9.48,0.0529
C1163_A0081,C[C@H](O)C(=O)[O-].OCC[NH2+]CCO,298.15,12.45,0.0691
C1163_A0081,C[C@H](O)C(=O)[O-].OCC[NH2+]CCO,298.15,15.12,0.0835
C1163_A0081,C[C@H](O)C(=O)[O-].OCC[NH2+]CCO,313.15,1.21,0.0054
C1163_A0081,C[C@H](O)C(=O)[O-].OCC[NH2+]CCO,313.15,3.48,0.0158
C1163_A0081,C[C@H](O)C(=O)[O-].OCC[NH2+]CCO,313.15,7.48,0.0342
C1163_A0081,C[C@H](O)C(=O)[O-].OCC[NH2+]CCO,313.15,10.59,0.0484
C1163_A0081,C[C@H](O)C(=O)[O-].OCC[NH2+]CCO,313.15,13.15,0.0601
C1163_A0081,C[C@H](O)C(=O)[O-].OCC[NH2+]CCO,313.15,15.98,0.0738
C1163_A0081,C[C@H](O)C(=O)[O-].OCC[NH2+]CCO,328.15,1.69,0.0035
C1163_A0081,C[C@H](O)C(=O)[O-].OCC[NH2+]CCO,328.15,3.48,0.0071
C1163_A0081,C[C@H](O)C(=O)[O-].OCC[NH2+]CCO,328.15,7.46,0.015
C1163_A0081,C[C@H](O)C(=O)[O-].OCC[NH2+]CCO,328.15,10.56,0.0211
C1163_A0081,C[C@H](O)C(=O)[O-].OCC[NH2+]CCO,328.15,12.12,0.0238
C1163_A0081,C[C@H](O)C(=O)[O-].OCC[NH2+]CCO,328.15,15.06,0.0284
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,283.1,0.1,0.192
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,283.1,0.5,0.273
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,283.1,1,0.307
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,283.1,4,0.357
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,283.1,6.99,0.393
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,298.1,0.1,0.188
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,298.1,0.5,0.252
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,298.1,1,0.274
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,298.1,4,0.324
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,298.1,7,0.355
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,298.1,10,0.381
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,298.1,15,0.42
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,298.1,19.99,0.455
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,298.2,13,0.405
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,323.1,0.1,0.108
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,323.1,0.5,0.176
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,323.1,1,0.204
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,323.1,4,0.263
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,323.1,10,0.315
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,323.1,13,0.334
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,323.1,15,0.346
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,323.2,7,0.292
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,323.2,19.99,0.373
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,348.1,0.1,0.063
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,348.1,0.51,0.129
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,348.1,1,0.161
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,348.1,4,0.226
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,348.1,6.99,0.253
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,348.1,10,0.272
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,348.1,12.99,0.287
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,348.1,15,0.294
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,348.2,19.99,0.316
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,298.1,0.1,0.162
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,298,0.5,0.251
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,298.2,1,0.275
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,298.1,3.99,0.326
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,298.1,7,0.357
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,298.1,10,0.383
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,298.3,13,0.406
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,298.1,15,0.42
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,298.1,19.99,0.455
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,323.05,2.3,0.201
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,333.07,3.55,0.201
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,343.18,6.52,0.201
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,353.1,9.71,0.201
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,313.09,4.98,0.251
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,322.96,8.3,0.251
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,333.3,12.75,0.251
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,343.05,16.95,0.251
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,353.2,22.35,0.251
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,313.04,13.98,0.3
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,323.22,19.23,0.3
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,333.33,25.15,0.3
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,343.1,32.05,0.3
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,352.98,39.8,0.3
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,313.04,25.89,0.351
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,322.83,33.6,0.351
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,333.42,42.88,0.351
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,343.22,52.65,0.351
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,353.22,64.3,0.351
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,313.07,40.9,0.402
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,323.57,52.72,0.402
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,333.35,65.8,0.402
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,343.16,80.6,0.402
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,353.24,98.5,0.402
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,313.09,57.3,0.45
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,323,73.94,0.45
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,333.27,95.64,0.45
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,343.06,121.88,0.45
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,353.18,152.81,0.45
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,322.98,134.78,0.5
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,333.06,180.51,0.5
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,343.1,229.85,0.5
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,353.13,280.55,0.5
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,313.31,279.65,0.55
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,323.4,348.65,0.55
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,333.37,418.07,0.55
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,343.25,481.07,0.55
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,353.05,539.04,0.55
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,313.1,673.71,0.599
C0505_A0087,CC(=O)[O-].CCCC[n+]1ccn(C)c1,323.09,755.26,0.599
C0505_A0020,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,303.72,0.18,0.003
C0505_A0020,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,303.72,0.37,0.0058
C0505_A0020,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,303.72,0.39,0.0065
C0505_A0020,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,303.72,0.73,0.0133
C0505_A0020,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,303.72,0.77,0.0127
C0505_A0020,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,313.89,0.18,0.0027
C0505_A0020,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,313.89,0.39,0.0054
C0505_A0020,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,313.89,0.41,0.0059
C0505_A0020,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,313.89,0.76,0.0122
C0505_A0020,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,324.12,0.19,0.0026
C0505_A0020,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,324.12,0.4,0.0051
C0505_A0020,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,324.12,0.42,0.0056
C0505_A0020,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,324.12,0.78,0.011
C0505_A0020,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,334.38,0.2,0.0024
C0505_A0020,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,334.38,0.41,0.0049
C0505_A0020,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,334.38,0.44,0.0054
C0505_A0020,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,334.38,0.82,0.0098
C0505_A0020,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,344.49,0.2,0.0024
C0505_A0020,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,344.49,0.43,0.0047
C0505_A0020,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,344.49,0.45,0.0051
C0505_A0020,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,344.49,0.84,0.0097
C0505_A0020,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,298.2,12.09,0.1928
C0505_A0020,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,313.3,12.74,0.137
